2025-11-14T06:09:01.000000000Z [inf]  Starting Container
2025-11-14T06:27:32.627758354Z [inf]  [INFO] Gemini - No opportunities found
2025-11-14T06:27:32.627763509Z [inf]  [INFO] Gemini - Cycle complete: 0 bets placed, 3 skipped, 3 events analyzed
2025-11-14T06:27:32.627767571Z [inf]  
2025-11-14T06:27:32.627771291Z [inf]  [INFO] Processing cycle for Qwen
2025-11-14T06:27:32.627774975Z [inf]  [INFO] Qwen - Analyzing 1 categories
2025-11-14T06:27:33.593147879Z [inf]  [CACHE HIT] Technical data for ETH
2025-11-14T06:27:33.593155648Z [inf]  [CACHE HIT] News data for ETH
2025-11-14T06:27:33.593161416Z [inf]  [CACHE HIT] Volatility data for ETH
2025-11-14T06:27:34.010181080Z [inf]  [INFO] Qwen - No opportunities found
2025-11-14T06:27:34.010189371Z [inf]  [INFO] Qwen - Cycle complete: 0 bets placed, 3 skipped, 3 events analyzed
2025-11-14T06:27:34.010196407Z [inf]  
2025-11-14T06:27:34.010203064Z [inf]  [INFO] Processing cycle for Deepseek
2025-11-14T06:27:34.010207268Z [inf]  [INFO] Deepseek - Analyzing 1 categories
2025-11-14T06:27:53.999084253Z [err]  100.64.0.15 - - [14/Nov/2025 06:27:52] "GET /api/active-positions HTTP/1.1" 200 -
2025-11-14T06:27:53.999088398Z [err]  100.64.0.15 - - [14/Nov/2025 06:27:52] "GET /api/ai-decisions-history?limit=50 HTTP/1.1" 200 -
2025-11-14T06:27:53.999092272Z [err]  100.64.0.15 - - [14/Nov/2025 06:27:52] "GET /api/live-chart-history HTTP/1.1" 200 -
2025-11-14T06:27:53.999096896Z [err]  100.64.0.15 - - [14/Nov/2025 06:27:52] "GET /api/live-metrics HTTP/1.1" 200 -
2025-11-14T06:27:53.999102309Z [err]  100.64.0.15 - - [14/Nov/2025 06:27:52] "GET /api/leaderboard HTTP/1.1" 200 -
2025-11-14T06:27:53.999106336Z [err]  100.64.0.10 - - [14/Nov/2025 06:27:53] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T06:27:53.999110472Z [err]  100.64.0.15 - - [14/Nov/2025 06:27:53] "GET /api/market-header HTTP/1.1" 200 -
2025-11-14T06:28:14.003549528Z [inf]  [CACHE HIT] Technical data for ETH
2025-11-14T06:28:14.003557394Z [inf]  [CACHE HIT] News data for ETH
2025-11-14T06:28:14.003562464Z [inf]  [CACHE HIT] Volatility data for ETH
2025-11-14T06:28:34.124686001Z [err]  100.64.0.4 - - [14/Nov/2025 06:28:32] "GET /api/leaderboard HTTP/1.1" 200 -
2025-11-14T06:28:34.124695575Z [err]  100.64.0.4 - - [14/Nov/2025 06:28:32] "GET /api/market-header HTTP/1.1" 200 -
2025-11-14T06:28:34.124702445Z [err]  100.64.0.15 - - [14/Nov/2025 06:28:32] "GET /api/market-header HTTP/1.1" 200 -
2025-11-14T06:28:34.124715228Z [err]  100.64.0.7 - - [14/Nov/2025 06:28:31] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T06:28:34.124720466Z [err]  100.64.0.15 - - [14/Nov/2025 06:28:32] "GET /api/active-positions HTTP/1.1" 200 -
2025-11-14T06:28:34.124724311Z [err]  100.64.0.15 - - [14/Nov/2025 06:28:32] "GET /api/ai-decisions-history?limit=50 HTTP/1.1" 200 -
2025-11-14T06:28:34.124727915Z [err]  100.64.0.15 - - [14/Nov/2025 06:28:32] "GET /api/live-chart-history HTTP/1.1" 200 -
2025-11-14T06:28:34.124732115Z [err]  100.64.0.13 - - [14/Nov/2025 06:28:32] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T06:28:34.124736259Z [err]  100.64.0.4 - - [14/Nov/2025 06:28:32] "GET /api/ai-decisions-history?limit=50 HTTP/1.1" 200 -
2025-11-14T06:28:34.124740054Z [err]  100.64.0.4 - - [14/Nov/2025 06:28:32] "GET /api/active-positions HTTP/1.1" 200 -
2025-11-14T06:28:34.124743810Z [err]  100.64.0.4 - - [14/Nov/2025 06:28:32] "GET /api/live-chart-history HTTP/1.1" 200 -
2025-11-14T06:28:34.124749169Z [err]  100.64.0.15 - - [14/Nov/2025 06:28:32] "GET /api/live-metrics HTTP/1.1" 200 -
2025-11-14T06:28:34.124754119Z [err]  100.64.0.4 - - [14/Nov/2025 06:28:32] "GET /api/live-metrics HTTP/1.1" 200 -
2025-11-14T06:28:34.124758569Z [err]  100.64.0.15 - - [14/Nov/2025 06:28:32] "GET /api/leaderboard HTTP/1.1" 200 -
2025-11-14T06:28:54.102467201Z [err]  100.64.0.15 - - [14/Nov/2025 06:28:52] "GET /api/active-positions HTTP/1.1" 200 -
2025-11-14T06:28:54.102472458Z [err]  100.64.0.15 - - [14/Nov/2025 06:28:52] "GET /api/ai-decisions-history?limit=50 HTTP/1.1" 200 -
2025-11-14T06:28:54.102476233Z [err]  100.64.0.15 - - [14/Nov/2025 06:28:52] "GET /api/live-chart-history HTTP/1.1" 200 -
2025-11-14T06:28:54.102480848Z [err]  100.64.0.15 - - [14/Nov/2025 06:28:52] "GET /api/live-metrics HTTP/1.1" 200 -
2025-11-14T06:28:54.102484971Z [err]  100.64.0.15 - - [14/Nov/2025 06:28:52] "GET /api/leaderboard HTTP/1.1" 200 -
2025-11-14T06:28:54.102488946Z [err]  100.64.0.14 - - [14/Nov/2025 06:28:53] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T06:28:54.102492777Z [err]  100.64.0.15 - - [14/Nov/2025 06:28:53] "GET /api/market-header HTTP/1.1" 200 -
